Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 22:52:21.075 E  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=59DFA153-F20B-44DE-A7F8-D5862333314A path=/Users/rob/.claude/projects/-Users-rob-code-personal-job-search/2e484008-f69d-413e-8adc-019706578a63.jsonl line=9 reason=<private>
2025-11-14 22:52:21.112 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 168, outerLoops=6 for transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A
2025-11-14 22:52:21.137 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A, checkpoint: 168
2025-11-14 22:52:21.137 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=59DFA153-F20B-44DE-A7F8-D5862333314A entries=89 state=complete
2025-11-14 22:52:21.137 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 59DFA153-F20B-44DE-A7F8-D5862333314A: 168 new lines (total: 168) in 65ms (2570/s). ingest_state=complete
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A SHA256: 82eaa442
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A at path: /Users/rob/.claude/projects/-Users-rob-code-personal-job-search/2e484008-f69d-413e-8adc-019706578a63.jsonl
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=59DFA153-F20B-44DE-A7F8-D5862333314A path=/Users/rob/.claude/projects/-Users-rob-code-personal-job-search/2e484008-f69d-413e-8adc-019706578a63.jsonl
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 59DFA153-F20B-44DE-A7F8-D5862333314A
2025-11-14 22:52:21.138 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: 3FC80071-3F06-47CB-A6B4-1FD010BC758D transcript: 59DFA153
2025-11-14 22:52:21.139 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.139 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 6 transcripts for project 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.139 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 6 targets from 6 total transcripts for project 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.139 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 5 transcripts for project 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.139 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript ABD8C45E notifyUI: true (shouldNotifyUI: true)
2025-11-14 22:52:21.139 I  Contextify[90620:1383fb6] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript AE4CFC1D notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.139 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript FC54F614 notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.139 I  Contextify[90620:1383fb5] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript FFE7B80E notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.139 I  Contextify[90620:1383fb2] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 723F4728 notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.140 I  Contextify[90620:1383fb6] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl active=1/6 queued=0
2025-11-14 22:52:21.140 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl provider: claude.code project: 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.141 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl (cached mtime: 0.000000, current: 1762907745.153386)
2025-11-14 22:52:21.141 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl: passed
2025-11-14 22:52:21.141 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 22:52:21.141 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 22:52:21.142 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.142 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.142 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F from checkpoint: 0
2025-11-14 22:52:21.143 E  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F path=/Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl line=4 reason=<private>
2025-11-14 22:52:21.143 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 5, outerLoops=2 for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.144 E  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-CORRUPT] transcript=AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F path=/Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl parse_errors=2 reason=Line 4: The operation couldn’t be completed. (ContextifyCore.ParserError error 0.)
2025-11-14 22:52:21.144 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F, checkpoint: 5
2025-11-14 22:52:21.144 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F entries=0 state=complete
2025-11-14 22:52:21.144 I  Contextify[90620:1383fb6] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F: 5 new lines (total: 5) in 2ms (2085/s). ingest_state=complete
2025-11-14 22:52:21.144 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F SHA256: 5a07c9c4
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F at path: /Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F path=/Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb6] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: AE4CFC1D-053E-4E46-80CF-BB8BD8CA727F
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb1] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] aa0e9853-1471-4f05-894f-36ea846062e0.jsonl active=2/6 queued=0
2025-11-14 22:52:21.145 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: aa0e9853-1471-4f05-894f-36ea846062e0.jsonl provider: claude.code project: 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.146 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] aa0e9853-1471-4f05-894f-36ea846062e0.jsonl (cached mtime: 0.000000, current: 1762907745.155920)
2025-11-14 22:52:21.147 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] aa0e9853-1471-4f05-894f-36ea846062e0.jsonl: passed
2025-11-14 22:52:21.147 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ aa0e9853-1471-4f05-894f-36ea846062e0.jsonl
2025-11-14 22:52:21.147 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: aa0e9853-1471-4f05-894f-36ea846062e0.jsonl
2025-11-14 22:52:21.147 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.148 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.148 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805 from checkpoint: 0
2025-11-14 22:52:21.149 E  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=ABD8C45E-09FB-4073-AB13-C73CFF10A805 path=/Users/rob/.claude/projects/-Users-rob-code-projects/aa0e9853-1471-4f05-894f-36ea846062e0.jsonl line=7 reason=<private>
2025-11-14 22:52:21.229 E  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=ABD8C45E-09FB-4073-AB13-C73CFF10A805 path=/Users/rob/.claude/projects/-Users-rob-code-projects/aa0e9853-1471-4f05-894f-36ea846062e0.jsonl exceeding 25 parse errors, suppressing additional logs
2025-11-14 22:52:21.320 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [SUMM-DEBOUNCE] Timer completed - viewport settled, queueing visible entries
2025-11-14 22:52:21.320 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [SUMM-VIEWPORT] Viewport settled, 4 entries visible:
2025-11-14 22:52:21.320 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor]   [SUMM-VIEWPORT] Entry 837DAA87: not_queued | "okay write thos..."
2025-11-14 22:52:21.320 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor]   [SUMM-VIEWPORT] Entry 4026E2FB: cached | "Perfect! ✅ **Al..."
2025-11-14 22:52:21.320 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor]   [SUMM-VIEWPORT] Entry 020D25E9: cached | "<bash-stdout>Yo..."
2025-11-14 22:52:21.320 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor]   [SUMM-VIEWPORT] Entry ED5A12EA: generating | "<bash-input>git..."
2025-11-14 22:52:21.321 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor] [SUMM-QUEUE] Queueing 2 visible unsummarized entries:
2025-11-14 22:52:21.321 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor]   [SUMM-QUEUE] Entry 837daa87: user | "okay write thos..."
2025-11-14 22:52:21.321 I  Contextify[90620:138327f] [dev.contextify.timeline:ConversationMonitor]   [SUMM-QUEUE] Entry ed5a12ea: user | "<bash-input>git..."
2025-11-14 22:52:21.321 I  Contextify[90620:1383fb5] [dev.contextify.timeline:CacheMissGenerator] [GENERATOR] queueMisses() called with 2 entries
2025-11-14 22:52:21.321 I  Contextify[90620:1383fb5] [dev.contextify.timeline:CacheMissGenerator] [FK-CHECK] Checking 2 misses for FK safety...
2025-11-14 22:52:21.321 I  Contextify[90620:1383fb5] [dev.contextify.timeline:CacheMissGenerator] Queued 2 cache misses (total pending: 3)
2025-11-14 22:52:21.322 I  Contextify[90620:138327f] [dev.contextify:StatusBar] [COORD-UPDATE] UI update - queueDepth: 2→3, isProcessing: true→true, providers: 2
2025-11-14 22:52:21.327 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 645, outerLoops=47 for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.346 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805, checkpoint: 645
2025-11-14 22:52:21.347 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=ABD8C45E-09FB-4073-AB13-C73CFF10A805 entries=32 state=complete
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript ABD8C45E-09FB-4073-AB13-C73CFF10A805: 645 new lines (total: 645) in 199ms (3227/s). ingest_state=complete
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805 SHA256: 57430a3c
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805 at path: /Users/rob/.claude/projects/-Users-rob-code-projects/aa0e9853-1471-4f05-894f-36ea846062e0.jsonl
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=ABD8C45E-09FB-4073-AB13-C73CFF10A805 path=/Users/rob/.claude/projects/-Users-rob-code-projects/aa0e9853-1471-4f05-894f-36ea846062e0.jsonl
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: ABD8C45E-09FB-4073-AB13-C73CFF10A805
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb5] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] b63e649e-cac0-433b-ba06-bb55ffa6210a.jsonl active=3/6 queued=0
2025-11-14 22:52:21.348 I  Contextify[90620:1383fb5] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: b63e649e-cac0-433b-ba06-bb55ffa6210a.jsonl provider: claude.code project: 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.349 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: 616CF11C-94DF-49A6-A362-DCD4AC84859E transcript: ABD8C45E
2025-11-14 22:52:21.349 I  Contextify[90620:1383fb5] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] b63e649e-cac0-433b-ba06-bb55ffa6210a.jsonl (cached mtime: 0.000000, current: 1762907745.152986)
2025-11-14 22:52:21.349 E  Contextify[90620:1383fb5] [dev.contextify:TranscriptValidator] ❌ Transcript validation failed: <private> - 1 error(s)
2025-11-14 22:52:21.349 E  Contextify[90620:1383fb5] [dev.contextify:TranscriptValidator]    • <private>
2025-11-14 22:52:21.349 I  Contextify[90620:1383fb5] [dev.contextify:TranscriptValidator] ⚠️ Transcript validation warnings: <private> - 1 warning(s)
2025-11-14 22:52:21.349 I  Contextify[90620:1383fb5] [dev.contextify:TranscriptValidator]    • Cannot extract CWD from transcript (may be metadata-only or old format)
2025-11-14 22:52:21.349 I  Contextify[90620:1383fb5] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] b63e649e-cac0-433b-ba06-bb55ffa6210a.jsonl: failed
2025-11-14 22:52:21.349 E  Contextify[90620:1383fb5] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-FAIL] b63e649e-cac0-433b-ba06-bb55ffa6210a.jsonl
2025-11-14 22:52:21.350 I  Contextify[90620:1383fb5] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-SKIP-HOOVER] FFE7B80E-A650-4FF5-BED4-717750302E34
2025-11-14 22:52:21.350 I  Contextify[90620:1383e02] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl active=4/6 queued=0
2025-11-14 22:52:21.350 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl provider: claude.code project: 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.351 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl (cached mtime: 0.000000, current: 1762907745.152601)
2025-11-14 22:52:21.352 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl: passed
2025-11-14 22:52:21.352 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ 0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl
2025-11-14 22:52:21.352 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: 0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl
2025-11-14 22:52:21.353 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.353 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.353 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: FC54F614-C314-4412-9D67-2843E1246CC6 from checkpoint: 0
2025-11-14 22:52:21.356 E  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=FC54F614-C314-4412-9D67-2843E1246CC6 path=/Users/rob/.claude/projects/-Users-rob-code-projects/0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl line=15 reason=<private>
2025-11-14 22:52:21.361 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 41, outerLoops=2 for transcript: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.368 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: FC54F614-C314-4412-9D67-2843E1246CC6, checkpoint: 41
2025-11-14 22:52:21.368 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=FC54F614-C314-4412-9D67-2843E1246CC6 entries=24 state=complete
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript FC54F614-C314-4412-9D67-2843E1246CC6: 41 new lines (total: 41) in 15ms (2584/s). ingest_state=complete
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: FC54F614-C314-4412-9D67-2843E1246CC6 SHA256: b9e0e64d
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: FC54F614-C314-4412-9D67-2843E1246CC6 at path: /Users/rob/.claude/projects/-Users-rob-code-projects/0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=FC54F614-C314-4412-9D67-2843E1246CC6 path=/Users/rob/.claude/projects/-Users-rob-code-projects/0199fe2d-f20c-7c20-86f1-97dc9f502de4.jsonl
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.369 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.370 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: FC54F614-C314-4412-9D67-2843E1246CC6
2025-11-14 22:52:21.370 I  Contextify[90620:1383fb1] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 1df55c4d-c994-4fb0-acfe-0f30278a5623.jsonl active=5/6 queued=0
2025-11-14 22:52:21.370 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 1df55c4d-c994-4fb0-acfe-0f30278a5623.jsonl provider: claude.code project: 616CF11C-94DF-49A6-A362-DCD4AC84859E
2025-11-14 22:52:21.370 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 1df55c4d-c994-4fb0-acfe-0f30278a5623.jsonl (cached mtime: 0.000000, current: 1762907745.152168)
2025-11-14 22:52:21.371 E  Contextify[90620:1383fb1] [dev.contextify:TranscriptValidator] ❌ Transcript validation failed: <private> - 1 error(s)
2025-11-14 22:52:21.371 E  Contextify[90620:1383fb1] [dev.contextify:TranscriptValidator]    • <private>
2025-11-14 22:52:21.371 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptValidator] ⚠️ Transcript validation warnings: <private> - 1 warning(s)
2025-11-14 22:52:21.371 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptValidator]    • Cannot extract CWD from transcript (may be metadata-only or old format)
2025-11-14 22:52:21.371 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 1df55c4d-c994-4fb0-acfe-0f30278a5623.jsonl: failed
2025-11-14 22:52:21.372 E  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-FAIL] 1df55c4d-c994-4fb0-acfe-0f30278a5623.jsonl
2025-11-14 22:52:21.373 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-SKIP-HOOVER] 723F4728-A69E-41F3-8346-1A23A61217CB
2025-11-14 22:52:21.374 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:52:21.374 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 3 transcripts for project DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:52:21.374 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 3 targets from 3 total transcripts for project DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:52:21.374 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 3 transcripts for project DA6BA274-7206-4FB9-A61B-D57B13416325
