Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 23:08:19.043 I  Contextify[2111:1390389] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-e4dc8cc2.jsonl active=1/6 queued=0
2025-11-14 23:08:19.043 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-e4dc8cc2.jsonl provider: claude.code project: F05355B7-6D1B-4509-85A0-53A81BF70053
2025-11-14 23:08:19.043 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-e4dc8cc2.jsonl (cached mtime: 0.000000, current: 1762907745.166097)
2025-11-14 23:08:19.044 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-e4dc8cc2.jsonl: passed
2025-11-14 23:08:19.044 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-e4dc8cc2.jsonl
2025-11-14 23:08:19.044 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-e4dc8cc2.jsonl
2025-11-14 23:08:19.044 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.045 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.045 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: F70FA719-8756-41EC-8509-135378959593 from checkpoint: 0
2025-11-14 23:08:19.046 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.046 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: F70FA719-8756-41EC-8509-135378959593, checkpoint: 2
2025-11-14 23:08:19.046 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=F70FA719-8756-41EC-8509-135378959593 entries=0 state=complete
2025-11-14 23:08:19.046 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript F70FA719-8756-41EC-8509-135378959593: 2 new lines (total: 2) in 1ms (1555/s). ingest_state=complete
2025-11-14 23:08:19.046 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: F70FA719-8756-41EC-8509-135378959593 SHA256: efdf23c9
2025-11-14 23:08:19.047 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.047 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: F70FA719-8756-41EC-8509-135378959593 at path: /Users/rob/.claude/projects/-Users-rob-code/agent-e4dc8cc2.jsonl
2025-11-14 23:08:19.047 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=F70FA719-8756-41EC-8509-135378959593 path=/Users/rob/.claude/projects/-Users-rob-code/agent-e4dc8cc2.jsonl
2025-11-14 23:08:19.047 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.047 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.047 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: F70FA719-8756-41EC-8509-135378959593
2025-11-14 23:08:19.047 I  Contextify[2111:1390109] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl active=2/6 queued=0
2025-11-14 23:08:19.047 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl provider: claude.code project: F05355B7-6D1B-4509-85A0-53A81BF70053
2025-11-14 23:08:19.047 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl (cached mtime: 0.000000, current: 1762907745.165762)
2025-11-14 23:08:19.049 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl: passed
2025-11-14 23:08:19.049 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl
2025-11-14 23:08:19.049 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl
2025-11-14 23:08:19.050 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.050 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.050 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836 from checkpoint: 0
2025-11-14 23:08:19.051 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=C34D4AB5-B516-4E62-BBF7-78227B22C836 path=/Users/rob/.claude/projects/-Users-rob-code/ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl line=3 reason=The operation couldn’t be completed. (ContextifyCore.ParserError error 3.)
2025-11-14 23:08:19.063 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=C34D4AB5-B516-4E62-BBF7-78227B22C836 path=/Users/rob/.claude/projects/-Users-rob-code/ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl exceeding 25 parse errors, suppressing additional logs
2025-11-14 23:08:19.075 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 82, outerLoops=4 for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.079 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836, checkpoint: 82
2025-11-14 23:08:19.079 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=C34D4AB5-B516-4E62-BBF7-78227B22C836 entries=5 state=complete
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript C34D4AB5-B516-4E62-BBF7-78227B22C836: 82 new lines (total: 82) in 29ms (2774/s). ingest_state=complete
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836 SHA256: 087e8343
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836 at path: /Users/rob/.claude/projects/-Users-rob-code/ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=C34D4AB5-B516-4E62-BBF7-78227B22C836 path=/Users/rob/.claude/projects/-Users-rob-code/ed4e5e8a-94e9-4057-9580-a9661fc0d31b.jsonl
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.080 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: C34D4AB5-B516-4E62-BBF7-78227B22C836
2025-11-14 23:08:19.080 I  Contextify[2111:139038b] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-1416a438.jsonl active=3/6 queued=0
2025-11-14 23:08:19.080 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-1416a438.jsonl provider: claude.code project: F05355B7-6D1B-4509-85A0-53A81BF70053
2025-11-14 23:08:19.081 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-1416a438.jsonl (cached mtime: 0.000000, current: 1762907745.166397)
2025-11-14 23:08:19.081 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-1416a438.jsonl: passed
2025-11-14 23:08:19.081 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-1416a438.jsonl
2025-11-14 23:08:19.081 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-1416a438.jsonl
2025-11-14 23:08:19.082 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.082 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.082 I  Contextify[2111:139038b] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454 from checkpoint: 0
2025-11-14 23:08:19.085 I  Contextify[2111:139038b] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.085 I  Contextify[2111:139038b] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454, checkpoint: 2
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=824DE323-F8D7-4B52-859C-14F81EB7A454 entries=0 state=complete
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 824DE323-F8D7-4B52-859C-14F81EB7A454: 2 new lines (total: 2) in 3ms (573/s). ingest_state=complete
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454 SHA256: f79a714c
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454 at path: /Users/rob/.claude/projects/-Users-rob-code/agent-1416a438.jsonl
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=824DE323-F8D7-4B52-859C-14F81EB7A454 path=/Users/rob/.claude/projects/-Users-rob-code/agent-1416a438.jsonl
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.086 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 824DE323-F8D7-4B52-859C-14F81EB7A454
2025-11-14 23:08:19.087 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: F05355B7-6D1B-4509-85A0-53A81BF70053 transcript: 824DE323
2025-11-14 23:08:19.087 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: 71E69696-49EF-451B-ACCF-0F77315E1814
2025-11-14 23:08:19.087 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 1 transcripts for project 71E69696-49EF-451B-ACCF-0F77315E1814
2025-11-14 23:08:19.087 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 1 targets from 1 total transcripts for project 71E69696-49EF-451B-ACCF-0F77315E1814
2025-11-14 23:08:19.087 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 1 transcripts for project 71E69696-49EF-451B-ACCF-0F77315E1814
2025-11-14 23:08:19.087 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 49C1BE31 notifyUI: true (shouldNotifyUI: true)
2025-11-14 23:08:19.088 I  Contextify[2111:1390389] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 2e484008-f69d-413e-8adc-019706578a63.jsonl active=1/6 queued=0
2025-11-14 23:08:19.088 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 2e484008-f69d-413e-8adc-019706578a63.jsonl provider: claude.code project: 71E69696-49EF-451B-ACCF-0F77315E1814
2025-11-14 23:08:19.088 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 2e484008-f69d-413e-8adc-019706578a63.jsonl (cached mtime: 0.000000, current: 1762907745.160148)
2025-11-14 23:08:19.089 I  Contextify[2111:1390389] [dev.contextify:TranscriptValidator] ⚠️ Transcript validation warnings: <private> - 1 warning(s)
2025-11-14 23:08:19.089 I  Contextify[2111:1390389] [dev.contextify:TranscriptValidator]    • <private>
2025-11-14 23:08:19.090 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 2e484008-f69d-413e-8adc-019706578a63.jsonl: passed
2025-11-14 23:08:19.090 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ 2e484008-f69d-413e-8adc-019706578a63.jsonl
2025-11-14 23:08:19.090 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: 2e484008-f69d-413e-8adc-019706578a63.jsonl
2025-11-14 23:08:19.090 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.090 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.090 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B from checkpoint: 0
2025-11-14 23:08:19.093 E  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=49C1BE31-47F1-474F-9322-D1618DBD974B path=/Users/rob/.claude/projects/-Users-rob-code-personal-job-search/2e484008-f69d-413e-8adc-019706578a63.jsonl line=9 reason=The operation couldn’t be completed. (ContextifyCore.ParserError error 3.)
2025-11-14 23:08:19.143 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 168, outerLoops=6 for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.178 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B, checkpoint: 168
2025-11-14 23:08:19.178 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=49C1BE31-47F1-474F-9322-D1618DBD974B entries=89 state=complete
2025-11-14 23:08:19.178 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 49C1BE31-47F1-474F-9322-D1618DBD974B: 168 new lines (total: 168) in 87ms (1919/s). ingest_state=complete
2025-11-14 23:08:19.178 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B SHA256: 82eaa442
2025-11-14 23:08:19.178 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.178 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B at path: /Users/rob/.claude/projects/-Users-rob-code-personal-job-search/2e484008-f69d-413e-8adc-019706578a63.jsonl
2025-11-14 23:08:19.179 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=49C1BE31-47F1-474F-9322-D1618DBD974B path=/Users/rob/.claude/projects/-Users-rob-code-personal-job-search/2e484008-f69d-413e-8adc-019706578a63.jsonl
2025-11-14 23:08:19.179 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.179 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.179 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 49C1BE31-47F1-474F-9322-D1618DBD974B
2025-11-14 23:08:19.179 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: 71E69696-49EF-451B-ACCF-0F77315E1814 transcript: 49C1BE31
2025-11-14 23:08:19.180 I  Contextify[2111:1390109] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: 24A6D606-0947-49E7-8EC4-67D683D4B37F
2025-11-14 23:08:19.180 I  Contextify[2111:1390109] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 6 transcripts for project 24A6D606-0947-49E7-8EC4-67D683D4B37F
2025-11-14 23:08:19.181 I  Contextify[2111:1390109] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 6 targets from 6 total transcripts for project 24A6D606-0947-49E7-8EC4-67D683D4B37F
2025-11-14 23:08:19.181 I  Contextify[2111:1390109] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 5 transcripts for project 24A6D606-0947-49E7-8EC4-67D683D4B37F
2025-11-14 23:08:19.181 I  Contextify[2111:1390109] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript BDEFB74F notifyUI: true (shouldNotifyUI: true)
2025-11-14 23:08:19.181 I  Contextify[2111:139038c] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 21CE5577 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:19.181 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 7E5C612D notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:19.181 I  Contextify[2111:139038b] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 0C05AE85 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:19.181 I  Contextify[2111:1390387] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 6E475E8C notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:19.182 I  Contextify[2111:1390109] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl active=1/6 queued=0
2025-11-14 23:08:19.182 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl provider: claude.code project: 24A6D606-0947-49E7-8EC4-67D683D4B37F
2025-11-14 23:08:19.183 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl (cached mtime: 0.000000, current: 1762907745.153386)
2025-11-14 23:08:19.184 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl: passed
2025-11-14 23:08:19.184 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 23:08:19.184 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 23:08:19.185 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.185 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.185 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 from checkpoint: 0
2025-11-14 23:08:19.187 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 path=/Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl line=4 reason=The operation couldn’t be completed. (ContextifyCore.ParserError error 0.)
2025-11-14 23:08:19.187 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 5, outerLoops=2 for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.188 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-CORRUPT] transcript=BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 path=/Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl parse_errors=2 reason=Line 4: The operation couldn’t be completed. (ContextifyCore.ParserError error 0.)
2025-11-14 23:08:19.188 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1, checkpoint: 5
2025-11-14 23:08:19.188 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 entries=0 state=complete
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1: 5 new lines (total: 5) in 3ms (1317/s). ingest_state=complete
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 SHA256: 5a07c9c4
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 at path: /Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1 path=/Users/rob/.claude/projects/-Users-rob-code-projects/e7d8b19b-b1ff-4775-9667-3a91c7362d50.jsonl
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.189 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: BDEFB74F-41D3-4977-9DCF-2C5BEAAB2BE1
2025-11-14 23:08:19.189 I  Contextify[2111:139038c] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 1df55c4d-c994-4fb0-acfe-0f30278a5623.jsonl active=2/6 queued=0
